object_id,time,streamflow,oxygen_isotope_streamflow,precipitation,oxygen_isotope_precipitation,relative_humidity,temperature
Erlenbach,2016-04-21 00:00,6.74,-13.75,0,-11.74,61.222222222,10.7
Erlenbach,2016-04-22 00:00,11.27,-13.33,17.03,-7.63,84.471527778,8.38
Erlenbach,2016-04-23 00:00,27.2,-12.68,39.55,-12.23,94.966666667,2.64
Erlenbach,2016-04-24 00:00,5.98,-12.84,20.71,-14.5,90.874305556,-2.6
Erlenbach,2016-04-25 00:00,3.52,-12.92,5.11,-10.45,78.609722222,-1.5
Erlenbach,2016-04-26 00:00,2.86,-12.89,25.43,-9.95,81.475694444,0.5
Erlenbach,2016-04-27 00:00,2.95,-12.87,1.02,-9.88,79.230555556,-2.5
Erlenbach,2016-04-28 00:00,3.04,-12.9,0,-6.92,70.558333333,0.32
Erlenbach,2016-04-29 00:00,6.59,-12.64,0,-9.31,66.482638889,3.86
Erlenbach,2016-04-30 00:00,7.56,-12.63,4.99,-11.7,73.354861111,4.76
Erlenbach,2016-05-01 00:00,6.18,-12.68,21.61,-13.5,97.629166667,0.45
Erlenbach,2016-05-02 00:00,10.1,-12.72,0.34,-13.1,97.238888889,3.35
Erlenbach,2016-05-03 00:00,15.16,-12.15,20.35,-8.19,93.201388889,2.95
Erlenbach,2016-05-04 00:00,8.18,-12.18,0,-7.46,75.826388889,3.06
Erlenbach,2016-05-05 00:00,7.09,-12.24,0,-7.98571428571429,46.617361111,8.04
Erlenbach,2016-05-06 00:00,7.37,-12.31,0,-8.51142857142857,40.011111111,10.9
Erlenbach,2016-05-07 00:00,6.87,-12.33,0,-9.03714285714286,41.697222222,11.3
Erlenbach,2016-05-08 00:00,6.71,-12.28,0,-9.56285714285714,42.743055556,12.6
Erlenbach,2016-05-09 00:00,6.51,-12.36,0.24,-10.0885714285714,53.969444444,13
Erlenbach,2016-05-10 00:00,7.47,-12.52,0,-10.6142857142857,52.244444444,13.3
Erlenbach,2016-05-11 00:00,5.41,-12.59,3.75,-11.14,59.265277778,12
Erlenbach,2016-05-12 00:00,61.31,-13.77,92.91,-18.07,89.915972222,5.57
Erlenbach,2016-05-13 00:00,59.56,-14.47,70.42,-12.83,95.415972222,7.04
Erlenbach,2016-05-14 00:00,34.38,-13.65,34.21,-11.19,92.93125,4.72
Erlenbach,2016-05-15 00:00,8.74,-12.89,0.34,-10.19,81.526388889,2.33
Erlenbach,2016-05-16 00:00,3.79,-12.7,1.75,-6.53,80.154861111,3.36
Erlenbach,2016-05-17 00:00,3.36,-12.57,0,-8.845,76.359722222,6.02
Erlenbach,2016-05-18 00:00,3.82,-12.53,15.34,-11.16,71.970833333,9.02
Erlenbach,2016-05-19 00:00,10.51,-12.4,7.67,-12.17,92.530555556,3.72
Erlenbach,2016-05-20 00:00,4.01,-12.48,0,-10.22,81.946527778,7.69
Erlenbach,2016-05-21 00:00,3.27,-12.41,0,-9.615,56.45625,13.9
Erlenbach,2016-05-22 00:00,3.72,-12.37,12.3,-9.01,59.340972222,13.5
Erlenbach,2016-05-23 00:00,24.46,-12.47,48.68,-15.95,93.717361111,2.41
Erlenbach,2016-05-24 00:00,15.86,-13.05,5.8,-14.01,89.204166667,5.54
Erlenbach,2016-05-25 00:00,4.54,-13.05,0,-10.7933333333333,78.094444444,10.8
Erlenbach,2016-05-26 00:00,2.66,-12.96,0,-7.57666666666667,62.940277778,14.4
Erlenbach,2016-05-27 00:00,2.95,-12.68,10.68,-4.36,76.831944444,15
Erlenbach,2016-05-28 00:00,5.66,-11.76,6.54,-5.4,85.094444444,13.8
Erlenbach,2016-05-29 00:00,5.1,-12,11.68,-7.58,92.464583333,10.3
Erlenbach,2016-05-30 00:00,3.51,-11.99,0.31,-7.61,80.943055556,10.1
Erlenbach,2016-05-31 00:00,8.33,-12.2,11.78,-12.01,92.949305556,8.88
Erlenbach,2016-06-01 00:00,8,-11.92,18.89,-14.29,92.139583333,9.38
Erlenbach,2016-06-02 00:00,14.25,-12.01,9.74,-13.16,96.609722222,9.11
Erlenbach,2016-06-03 00:00,5.93,-12.14,9.65,-13.44,92.525,10.3
Erlenbach,2016-06-04 00:00,3.22,-12.24,0.19,-12.545,85.802777778,10.8
Erlenbach,2016-06-05 00:00,4.3,-12.08,6,-11.65,93.532638889,10.4
Erlenbach,2016-06-06 00:00,2.35,-12.2,6.52,-14.36,87.976388889,13
Erlenbach,2016-06-07 00:00,25.5,-12.45,42.08,-13.73,90.889583333,13.4
Erlenbach,2016-06-08 00:00,32.23,-12.63,36.25,-11.47,94.807638889,10.6
Erlenbach,2016-06-09 00:00,23.87,-12.25,20.13,-10.91,92.265972222,9.27
Erlenbach,2016-06-10 00:00,3.28,-12.3,4.79,-7.01,68.704166667,13.5
Erlenbach,2016-06-11 00:00,7.08,-11.76,11.11,-10.27,89.091666667,10.4
Erlenbach,2016-06-12 00:00,3.16,-11.9,5.03,-8.19,84.093055556,10.4
Erlenbach,2016-06-13 00:00,14.11,-11.56,24.74,-10.16,89.229861111,10.2
Erlenbach,2016-06-14 00:00,11.06,-11.6,9.92,-8.75,91.018055556,8.6
Erlenbach,2016-06-15 00:00,4.02,-11.77,2.63,-9.2,89.665972222,9.37
Erlenbach,2016-06-16 00:00,39.64,-11.57,61.3,-13.23,95.386111111,7.77
Erlenbach,2016-06-17 00:00,13.09,-12.02,12.1,-12.07,85.948611111,8.83
Erlenbach,2016-06-18 00:00,9.8,-11.92,13.79,-11.33,92.7375,8.68
Erlenbach,2016-06-19 00:00,18.34,-11.89,17.81,-12.8,95.004861111,7.74
Erlenbach,2016-06-20 00:00,3.93,-11.88,4.51,-9.69,85.991666667,11.4
Erlenbach,2016-06-21 00:00,4.22,-11.81,3.02,-6.88,94.788194444,13.1
Erlenbach,2016-06-22 00:00,2.14,-11.55,0.08,-6.16,76.357638889,18.8
Erlenbach,2016-06-23 00:00,1.31,-12.04,0,-5.44,58.964583333,21.9
Erlenbach,2016-06-24 00:00,2.02,-11.8,5.35,-4.72,81.078472222,18.3
Erlenbach,2016-06-25 00:00,5.66,-11.34,17.67,-7.76,90.186111111,13.1
Erlenbach,2016-06-26 00:00,2.87,-11.33,0.68,-7.475,93.454166667,10.1
Erlenbach,2016-06-27 00:00,1.38,-11.58,0,-7.19,76.645138889,11.2
Erlenbach,2016-06-28 00:00,0.89,-11.68,0.01,-6.905,73.093055556,15.2
Erlenbach,2016-06-29 00:00,0.99,-11.71,9.31,-6.62,81.773611111,15.8
Erlenbach,2016-06-30 00:00,2.02,-11.2,4.6,-5.84,93.313194444,13.7
Erlenbach,2016-07-01 00:00,1.1,-11.22,0.09,-5.97,80.6375,16.5
Erlenbach,2016-07-02 00:00,6.62,-10.93,19.15,-6.1,93.4875,11
Erlenbach,2016-07-03 00:00,2.3,-10.71,0,-5.93125,81.005555556,11.3
Erlenbach,2016-07-04 00:00,0.91,-11.05,0,-5.7625,78.635416667,14.9
Erlenbach,2016-07-05 00:00,0.67,-11.07,0.03,-5.59375,76.178472222,15.9
Erlenbach,2016-07-06 00:00,0.57,-11.4,0,-5.425,80.575694444,13.7
Erlenbach,2016-07-07 00:00,0.48,-11.36,0,-5.25625,72.641666667,16
Erlenbach,2016-07-08 00:00,0.43,-11.29,0.01,-5.0875,61.931944444,18.8
Erlenbach,2016-07-09 00:00,0.38,-11.48,0,-4.91875,73.705555556,17.5
Erlenbach,2016-07-10 00:00,0.35,-11.5,1.11,-4.75,68.348611111,20.5
Erlenbach,2016-07-11 00:00,12.83,-10.26,45,-6.16,83.601388889,17.5
Erlenbach,2016-07-12 00:00,25,-9.34,35.16,-7.89,97.148611111,12
Erlenbach,2016-07-13 00:00,29.55,-9.27,44.91,-8.18,93.498611111,7.49
Erlenbach,2016-07-14 00:00,23.69,-9.63,19.08,-9.46,93.683333333,6.25
Erlenbach,2016-07-15 00:00,7.85,-10,5.75,-8.75,91.951388889,6.53
Erlenbach,2016-07-16 00:00,2.41,-10.37,0,-7.288,70.656944444,9.92
Erlenbach,2016-07-17 00:00,1.34,-10.49,0,-5.826,68.958333333,15.4
Erlenbach,2016-07-18 00:00,0.95,-10.56,0,-4.364,60.882638889,17.9
Erlenbach,2016-07-19 00:00,0.75,-10.76,0,-2.902,57.127083333,19.4
Erlenbach,2016-07-20 00:00,0.64,-10.34,6.37,-1.44,50.320833333,21.6
Erlenbach,2016-07-21 00:00,0.84,-10.29,0.47,-3.5,76.102777778,18.3
Erlenbach,2016-07-22 00:00,1.5,-10.13,11.32,-2.02,90.255555556,15.5
Erlenbach,2016-07-23 00:00,3.21,-9.37,6.57,-2.75,92.284722222,15
Erlenbach,2016-07-24 00:00,7.79,-8.27,26.05,-5.33,93.540972222,15.1
Erlenbach,2016-07-25 00:00,10.7,-6.39,19.54,-5.99,93.772916667,15.1
Erlenbach,2016-07-26 00:00,5.34,-7.76,3.65,-5.99,93.806944444,15.5
Erlenbach,2016-07-27 00:00,2.49,-8.62,4.12,-4.7,90.585416667,13.9
Erlenbach,2016-07-28 00:00,1.47,-8.81,0.38,-5.55,82.847222222,15.1
Erlenbach,2016-07-29 00:00,0.91,-8.23,0,-6.4,80.464583333,16.3
Erlenbach,2016-07-30 00:00,0.7,-7.05,0.1,-7.25,65.66875,18.6
Erlenbach,2016-07-31 00:00,10.19,-6.71,27.05,-8.1,87.108333333,14.2
Erlenbach,2016-08-01 00:00,2.14,-8.15,0.01,-8.59,84.159722222,12
Erlenbach,2016-08-02 00:00,0.99,,0,-9.08,73.744444444,14.8
Erlenbach,2016-08-03 00:00,0.69,-11.07,0,-9.57,67.746527778,17.3
Erlenbach,2016-08-04 00:00,17.37,-10.64,54.66,-10.06,75.359027778,16.6
Erlenbach,2016-08-05 00:00,26.92,-10.49,22.39,-12.78,94.284722222,9.6
Erlenbach,2016-08-06 00:00,4.11,-10.66,0,-11.6375,85.736805556,11.3
Erlenbach,2016-08-07 00:00,1.64,-11.26,0,-10.495,80.563888889,14
Erlenbach,2016-08-08 00:00,1.06,-11.53,0.48,-9.3525,75.388194444,16.9
Erlenbach,2016-08-09 00:00,5.04,-10.96,17.91,-8.21,96.301388889,9.52
Erlenbach,2016-08-10 00:00,5.91,-10.53,11.21,-8.87,95.241666667,6.99
Erlenbach,2016-08-11 00:00,2.38,-10.76,0.1,-8.38,80.923611111,9.13
Erlenbach,2016-08-12 00:00,1.13,-11.12,0.1,-7.89,82.089583333,11.6
Erlenbach,2016-08-13 00:00,0.79,-10.91,0,-7.4,76.752777778,16.2
Erlenbach,2016-08-14 00:00,0.64,-11.08,0,-6.91,74.166666667,18
Erlenbach,2016-08-15 00:00,0.57,-11.48,0.01,-6.42,78.332638889,17.3
Erlenbach,2016-08-16 00:00,0.49,-11.49,0.14,-5.93,66.951388889,17.4
Erlenbach,2016-08-17 00:00,1.05,-10.24,12.17,-5.44,80.136805556,14.6
Erlenbach,2016-08-18 00:00,23.02,-8.92,45.61,-6.93,88.436805556,13.7
Erlenbach,2016-08-19 00:00,4.98,-8.62,0,-6.78,85.0375,15.5
Erlenbach,2016-08-20 00:00,2.43,-9.24,4.43,-6.63,88.974305556,13.1
Erlenbach,2016-08-21 00:00,1.72,-9.29,0.49,-6.32888888888889,83.270138889,10.1
Erlenbach,2016-08-22 00:00,0.78,-9.51,0,-6.02777777777778,71.931944444,11.5
Erlenbach,2016-08-23 00:00,0.59,-9.75,0,-5.72666666666667,72.692361111,16.1
Erlenbach,2016-08-24 00:00,0.49,-9.81,0,-5.42555555555556,76.3,18.3
Erlenbach,2016-08-25 00:00,0.43,-9.98,0,-5.12444444444444,74.75625,20.2
Erlenbach,2016-08-26 00:00,0.38,-10.02,0,-4.82333333333333,63.153472222,19.9
Erlenbach,2016-08-27 00:00,0.33,-10.19,0.03,-4.52222222222222,62.008333333,20.2
Erlenbach,2016-08-28 00:00,0.3,-10.23,0.35,-4.22111111111111,66.036111111,19.3
Erlenbach,2016-08-29 00:00,2.03,-9.11,17.08,-3.92,96.720833333,13.5
Erlenbach,2016-08-30 00:00,0.56,-9.15,0.16,-4.88,93.602777778,13.5
Erlenbach,2016-08-31 00:00,0.47,-9.4,3.78,-5.84,81.359722222,16.2
Erlenbach,2016-09-01 00:00,0.44,-9.46,0,-7.43,82.442361111,15.2
Erlenbach,2016-09-02 00:00,0.35,-9.66,0,-9.02,83.66875,15.5
Erlenbach,2016-09-03 00:00,0.3,-9.69,0,-10.61,75.834027778,16.3
Erlenbach,2016-09-04 00:00,11.97,-9.56,52.6,-12.2,75.523611111,14.6
Erlenbach,2016-09-05 00:00,36.59,-10.8,34.5,-14.21,97.839583333,9.27
Erlenbach,2016-09-06 00:00,2.47,-10.67,0.08,-9.92,85.720138889,10.7
Erlenbach,2016-09-07 00:00,1.15,-10.93,0,-9.44444444444444,70.280555556,14.4
Erlenbach,2016-09-08 00:00,0.78,-11.03,0,-8.96888888888889,71.983333333,16.4
Erlenbach,2016-09-09 00:00,0.64,-11.11,0,-8.49333333333333,83.486805556,15.3
Erlenbach,2016-09-10 00:00,0.56,-11.13,0,-8.01777777777778,80.718055556,15.9
Erlenbach,2016-09-11 00:00,0.49,-11.13,0,-7.54222222222222,79.242361111,15.6
Erlenbach,2016-09-12 00:00,0.43,-11.11,0.01,-7.06666666666667,67.876388889,17
Erlenbach,2016-09-13 00:00,0.38,-11.1,0,-6.59111111111111,63.181944444,17.1
Erlenbach,2016-09-14 00:00,0.34,-11.16,0,-6.11555555555556,54.542361111,17.7
Erlenbach,2016-09-15 00:00,0.33,-11.17,0.91,-5.64,89.098611111,13.6
Erlenbach,2016-09-16 00:00,0.46,-11.16,5.96,-7.09,94.2625,9.64
Erlenbach,2016-09-17 00:00,0.87,-10.93,8.62,-10.5,93.750694444,8.97
Erlenbach,2016-09-18 00:00,9.28,-11.01,28.49,-14.68,94.500694444,9.23
Erlenbach,2016-09-19 00:00,6.9,-11.06,7.62,-8.44,96.640972222,7.98
Erlenbach,2016-09-20 00:00,1.95,-10.93,1.04,-7.85,96.671527778,7.97
Erlenbach,2016-09-21 00:00,1.03,-11.01,0,-7.78833333333333,97.632638889,7.68
Erlenbach,2016-09-22 00:00,0.71,-10.99,0,-7.72666666666667,87.841666667,9.84
Erlenbach,2016-09-23 00:00,0.55,-11.1,0,-7.665,85.530555556,10.3
Erlenbach,2016-09-24 00:00,0.46,-11.17,0,-7.60333333333333,78.490277778,10.9
Erlenbach,2016-09-25 00:00,0.4,-11.18,0,-7.54166666666667,81.525694444,11.7
Erlenbach,2016-09-26 00:00,0.43,-11.22,6.91,-7.48,92.615972222,10.7
Erlenbach,2016-09-27 00:00,0.98,-11,3.18,-7.62,93.49375,9.47
Erlenbach,2016-09-28 00:00,0.49,-10.9,0,-7.12,78.865277778,11.7
Erlenbach,2016-09-29 00:00,0.38,-10.99,0,-6.62,72.9875,12.5
Erlenbach,2016-09-30 00:00,0.32,-10.76,0,-6.12,66.639583333,12.1
Erlenbach,2016-10-01 00:00,0.3,-10.87,1.13,-5.62,85.252777778,10.9
Erlenbach,2016-10-02 00:00,3.5,-10.45,20.33,-7.8,93.809722222,6.11
Erlenbach,2016-10-03 00:00,1.46,-10.13,0,-8.04,87.923611111,4.75
Erlenbach,2016-10-04 00:00,0.6,-10.48,0,-8.28,88.749305556,5.28
Erlenbach,2016-10-05 00:00,0.45,-10.59,0,-8.52,88.9125,1.73
Erlenbach,2016-10-06 00:00,0.38,-10.63,0,-8.76,87.313888889,2.78
Erlenbach,2016-10-07 00:00,0.34,-10.74,0,-9,91.6125,4.57
Erlenbach,2016-10-08 00:00,0.32,-10.91,0.45,-9.24,93.23125,2.38
Erlenbach,2016-10-09 00:00,0.46,-11.02,12.03,-14.81,93.952777778,1.38
Erlenbach,2016-10-10 00:00,1.47,-11.16,0,-16.32,96.344444444,0.7
Erlenbach,2016-10-11 00:00,1.4,-11.12,3.43,-16.15,95.665972222,0.21
Erlenbach,2016-10-12 00:00,1.23,-10.51,0,-15.17,93.946527778,0.61
Erlenbach,2016-10-13 00:00,0.98,-10.65,0,-9.89,76.36875,6.14
Erlenbach,2016-10-14 00:00,0.74,-10.67,1.98,-7.85,71.897916667,10.6
Erlenbach,2016-10-15 00:00,0.51,-10.59,0.35,-9.60333333333333,92.884722222,6.99
Erlenbach,2016-10-16 00:00,0.4,-10.58,0.16,-11.3566666666667,79.719444444,9.31
Erlenbach,2016-10-17 00:00,1.74,-10.68,14.13,-13.11,87.81875,8.62
Erlenbach,2016-10-18 00:00,11.77,-10.68,15.9,-13.01,94.396527778,6.19
Erlenbach,2016-10-19 00:00,2.22,-10.52,4.75,-8.34,90.468055556,3.69
Erlenbach,2016-10-20 00:00,1.57,-10.51,0.01,-10.38,85.752777778,2.65
Erlenbach,2016-10-21 00:00,1.93,-10.54,6.02,-12.09,94.69375,1.6
Erlenbach,2016-10-22 00:00,1.31,-10.6,0,-11.94,86.33125,2.33
Erlenbach,2016-10-23 00:00,1.37,-10.6,3.49,-11.55,78.332638889,7.09
Erlenbach,2016-10-24 00:00,0.89,-10.64,1.64,-6.56,63.297222222,12.6
Erlenbach,2016-10-25 00:00,14.71,-10.52,34.88,-12.45,96.65,9.09
Erlenbach,2016-10-26 00:00,21.76,-11.24,18.61,-16.15,98.425694444,6.99
Erlenbach,2016-10-27 00:00,2.66,-11.12,0,-15.0442857142857,93.554166667,4
Erlenbach,2016-10-28 00:00,1.4,-11.04,0,-13.9385714285714,58.797222222,6.87
Erlenbach,2016-10-29 00:00,0.95,-11.12,0,-12.8328571428571,70.133333333,7.04
Erlenbach,2016-10-30 00:00,0.8,-11.11,0,-11.7271428571429,75.126388889,6.44
Erlenbach,2016-10-31 00:00,0.68,-11.12,0,-10.6214285714286,64.804166667,7.02
Erlenbach,2016-11-01 00:00,0.54,-11.15,0,-9.51571428571429,59.247222222,8.38
Erlenbach,2016-11-02 00:00,0.53,-11.22,3.73,-8.41,89.683333333,4.16
Erlenbach,2016-11-03 00:00,0.6,-11,0,-7.85,94.395138889,0.89
Erlenbach,2016-11-04 00:00,0.49,-11.07,0.11,-8.36,69.854861111,5.61
Erlenbach,2016-11-05 00:00,2.6,-11.15,20.08,-18.26,82.304861111,6.15
Erlenbach,2016-11-06 00:00,3.59,-12.05,14.28,-22.58,94.929861111,-1.4
Erlenbach,2016-11-07 00:00,1.49,-11.74,2.18,-18.35,90.332638889,-3.8
Erlenbach,2016-11-08 00:00,1.01,-11.56,1.67,-17.23,85.720138889,-3.6
Erlenbach,2016-11-09 00:00,0.97,-11.63,10.25,-17.68,81.470833333,-0.4
Erlenbach,2016-11-10 00:00,2.35,-11.76,34.23,-13.74,90.885416667,0.88
Erlenbach,2016-11-11 00:00,2.93,-12.09,29.86,-15.91,94.574305556,-1.3
Erlenbach,2016-11-12 00:00,1.84,-11.93,0.35,-14.98,94.152083333,-3
Erlenbach,2016-11-13 00:00,1.56,-11.88,0,-14.23,95.946527778,-1.5
Erlenbach,2016-11-14 00:00,1.39,-11.87,0,-14.32,96.230555556,-2.9
Erlenbach,2016-11-15 00:00,1.56,-11.85,0.01,-14.41,93.783333333,0.71
Erlenbach,2016-11-16 00:00,7.66,-12.01,3.17,-11.68,96.595138889,4.62
Erlenbach,2016-11-17 00:00,7.81,-12.45,0.01,-9.87,87.504861111,4.32
Erlenbach,2016-11-18 00:00,5.31,-12.31,2.32,-10.8,77.726388889,4.56
Erlenbach,2016-11-19 00:00,6.58,-12.36,16.38,-12.34,92.786805556,0
Erlenbach,2016-11-20 00:00,3.96,-12.17,0,-11.95,49.621527778,7.93
Erlenbach,2016-11-21 00:00,10.27,-12.45,0,-11.3766666666667,37.849305556,12.2
Erlenbach,2016-11-22 00:00,7.86,-12.61,0,-10.8033333333333,52.685416667,9.93
Erlenbach,2016-11-23 00:00,6.93,-12.51,0,-10.23,43.247916667,11.8
Erlenbach,2016-11-24 00:00,4.3,-12.46,0,-11.09,51.929166667,9.93
Erlenbach,2016-11-25 00:00,2.6,-12.36,0,-11.95,81.968055556,5.53
Erlenbach,2016-11-26 00:00,1.79,-12.21,1.28,-12.81,88.395833333,4.52
Erlenbach,2016-11-27 00:00,1.81,-12.25,1.31,-11.4,94.974305556,2.48
Erlenbach,2016-11-28 00:00,1.18,-12.2,0.08,-10.69,94.961111111,-4.1
Erlenbach,2016-11-29 00:00,0.72,-12.02,0,-9.98,93.727777778,-4
Erlenbach,2016-11-30 00:00,0.6,-12.02,0,-8.02,70.609027778,-0.1
Erlenbach,2016-12-01 00:00,0.53,-11.92,0,-8.05153846153846,41.117361111,2.58
Erlenbach,2016-12-02 00:00,0.39,-11.84,0,-8.08307692307692,69.629861111,-1.9
Erlenbach,2016-12-03 00:00,0.35,-11.76,0,-8.11461538461538,81.940972222,-3.1
Erlenbach,2016-12-04 00:00,0.34,-11.87,0,-8.14615384615385,70.341666667,0.21
Erlenbach,2016-12-05 00:00,0.31,-11.81,0,-8.17769230769231,64.085416667,2.41
Erlenbach,2016-12-06 00:00,0.31,-11.77,0,-8.20923076923077,52.729861111,1.72
Erlenbach,2016-12-07 00:00,0.25,-11.76,0,-8.24076923076923,28.816666667,3.1
Erlenbach,2016-12-08 00:00,0.24,-11.74,0,-8.27230769230769,28.053472222,4.83
Erlenbach,2016-12-09 00:00,0.23,-11.61,0,-8.30384615384615,27.315972222,5.19
Erlenbach,2016-12-10 00:00,0.24,-11.55,0,-8.33538461538462,33.360416667,5.71
Erlenbach,2016-12-11 00:00,0.22,-11.63,0,-8.36692307692308,67.8125,2.08
Erlenbach,2016-12-12 00:00,0.21,-11.67,0,-8.39846153846154,67.747916667,0.28
Erlenbach,2016-12-13 00:00,0.17,-11.63,0,-8.43,42.000694444,3.03
Erlenbach,2016-12-14 00:00,0.15,-11.54,0,-8.46153846153846,46.628472222,2.01
Erlenbach,2016-12-15 00:00,0.12,-11.58,0,-8.49307692307692,58.955555556,0.76
Erlenbach,2016-12-16 00:00,0.1,-11.58,0,-8.52461538461538,52.894444444,1.83
Erlenbach,2016-12-17 00:00,0.09,-11.61,0,-8.55615384615385,61.121527778,1.72
Erlenbach,2016-12-18 00:00,0.11,-11.63,0.52,-8.58769230769231,72.104166667,0.09
Erlenbach,2016-12-19 00:00,0.12,-11.59,0.01,-8.61923076923077,53.3,0.65
Erlenbach,2016-12-20 00:00,0.17,-11.58,0,-8.65076923076923,57.876388889,5.38
Erlenbach,2016-12-21 00:00,0.16,-11.5,0,-8.68230769230769,67.975694444,2.89
Erlenbach,2016-12-22 00:00,0.14,-11.61,0,-8.71384615384615,60.39375,3.84
Erlenbach,2016-12-23 00:00,0.14,-11.5,0,-8.74538461538462,73.905555556,2.41
Erlenbach,2016-12-24 00:00,0.15,-11.51,0.41,-8.77692307692308,75.703472222,3.71
Erlenbach,2016-12-25 00:00,0.23,-11.51,0.09,-8.80846153846154,73.175694444,5.63
Erlenbach,2016-12-26 00:00,0.3,-11.35,2.8,-8.84,82.735416667,5.04
Erlenbach,2016-12-27 00:00,0.3,-11.34,0,-7.35,81.695138889,-1.2
Erlenbach,2016-12-28 00:00,0.11,-11.37,0,-7.79571428571429,47.166666667,-0.3
Erlenbach,2016-12-29 00:00,0.07,-11.39,0,-8.24142857142857,34.683333333,1.27
Erlenbach,2016-12-30 00:00,0.08,-11.5,0,-8.68714285714286,47.752083333,-0.2
Erlenbach,2016-12-31 00:00,0.05,-11.5,0,-9.13285714285714,33.1875,1.96
Erlenbach,2017-01-01 00:00,0.05,-11.54,0,-9.57857142857143,38.709722222,0.47
Erlenbach,2017-01-02 00:00,0.03,-11.6,5.5,-10.0242857142857,77.627777778,-2.5
Erlenbach,2017-01-03 00:00,0.04,-11.54,0.16,-10.47,83.793055556,-5.2
Erlenbach,2017-01-04 00:00,0.05,-11.31,17.39,-10.19,78.39375,-3.5
Erlenbach,2017-01-05 00:00,0.1,-11.32,10.75,-9.91,91.180555556,-8.9
Erlenbach,2017-01-06 00:00,0.11,-11.26,0,-9.63,92.045138889,-13
Erlenbach,2017-01-07 00:00,0.09,-11.33,4.8,-11.27,85.767361111,-4.8
Erlenbach,2017-01-08 00:00,0.09,-11.35,1.96,-11.355,95.282638889,-5.1
Erlenbach,2017-01-09 00:00,0.09,-11.29,0.05,-11.44,91.095138889,-7
Erlenbach,2017-01-10 00:00,0.09,-11.42,7.08,-11.23,90.822222222,-3.1
Erlenbach,2017-01-11 00:00,0.11,-11.41,6.89,-11.02,84.620138889,-0.7
Erlenbach,2017-01-12 00:00,0.85,-11.23,21.37,-9.85,91.220138889,0.84
Erlenbach,2017-01-13 00:00,1.66,-12.79,2.93,-8.26,83.036111111,-5.2
Erlenbach,2017-01-14 00:00,0.52,-12.66,3.98,-8.555,86.841666667,-6.1
Erlenbach,2017-01-15 00:00,0.38,-12.41,0.97,-8.85,88.197916667,-7.3
Erlenbach,2017-01-16 00:00,0.32,-12.42,3.11,-9.145,95.84375,-9.4
Erlenbach,2017-01-17 00:00,0.28,-12.35,1.66,-9.44,94.743055556,-11
Erlenbach,2017-01-18 00:00,0.24,-12.23,0,-9.735,95.214583333,-13
Erlenbach,2017-01-19 00:00,0.22,-12,0,-10.03,93.654166667,-10
Erlenbach,2017-01-20 00:00,0.21,-11.94,0,-10.325,90.698611111,-4.5
Erlenbach,2017-01-21 00:00,0.21,-11.87,0,-10.62,88.021527778,-3.5
Erlenbach,2017-01-22 00:00,0.2,-11.84,0,-10.915,81.985416667,-2.9
Erlenbach,2017-01-23 00:00,0.17,-11.75,0,-11.21,73.954861111,-4.5
Erlenbach,2017-01-24 00:00,0.17,-11.63,0,-11.505,89.273611111,-11
Erlenbach,2017-01-25 00:00,0.17,-11.66,0,-11.8,87.265277778,-9
Erlenbach,2017-01-26 00:00,0.17,-11.76,0,-11.98,49.477777778,1.67
Erlenbach,2017-01-27 00:00,0.17,-11.76,0,-11.92,49.184722222,2.63
Erlenbach,2017-01-28 00:00,0.17,-11.7,0,-12.8,57.869444444,1.5
Erlenbach,2017-01-29 00:00,0.17,-11.71,0,-13.68,71.466666667,-0.4
Erlenbach,2017-01-30 00:00,12.89,-11.82,16.1,-14.56,78.532638889,2.76
Erlenbach,2017-01-31 00:00,140.61,-12.91,69.51,-12.66,94.810416667,3.44
Erlenbach,2017-02-01 00:00,28.32,-13.04,8.07,-12.45,97.353472222,3.24
Erlenbach,2017-02-02 00:00,4.98,-12.62,0,-11.97,52.680555556,6.41
Erlenbach,2017-02-03 00:00,3.99,-12.41,0.85,-11.49,91.665972222,1.34
Erlenbach,2017-02-04 00:00,2.33,-12.4,1.03,-12.46,64.321527778,0.8
Erlenbach,2017-02-05 00:00,1.5,-12.44,10.62,-10.25,71.286111111,0.39
Erlenbach,2017-02-06 00:00,1.02,-12.5,3.87,-20,94.8875,-2.5
Erlenbach,2017-02-07 00:00,0.95,-12.43,9.3,-20.35,91.354166667,-1.2
Erlenbach,2017-02-08 00:00,0.79,-12.31,2.09,-16.06,99.521527778,-1.7
Erlenbach,2017-02-09 00:00,0.63,-12.25,0,-12.63,97.795138889,-4.6
Erlenbach,2017-02-10 00:00,0.63,-12.34,0,-14.64,94.527777778,-2.7
Erlenbach,2017-02-11 00:00,0.59,-12.32,0,-15.13,85.570833333,-1.1
Erlenbach,2017-02-12 00:00,0.62,-12.19,0,-14.71,62.361805556,2.51
Erlenbach,2017-02-13 00:00,0.64,-12.15,0,-15.565,62.002777778,1.47
Erlenbach,2017-02-14 00:00,0.73,-11.31,0,-16.42,56.097222222,3.78
Erlenbach,2017-02-15 00:00,0.92,-11.41,0,-14.52,56.120138889,3.3
Erlenbach,2017-02-16 00:00,1.01,-11.37,2.16,-12.62,58.941666667,3.6
Erlenbach,2017-02-17 00:00,3.6,-11.34,18.32,-10.72,96.795138889,-0.7
